detector_id,detector_name,severity,bioguide_id,member_name,party,state,district,quarter,description,amount,vendor_name,extra_json
G,New expensive vendor,MEDIUM,,,,,,,"CONNECTUS INC debuted 2025, paid $288,292 by 3 offices",288292.25,CONNECTUS INC,"{""debut_year"": 2025, ""distinct_offices"": 3, ""sample_offices"": ""Kat Cammack, Jefferson Shreve, James R. Baird""}"
G,New expensive vendor,MEDIUM,,,,,,,"CREATIVENGINE debuted 2024, paid $285,189 by 25 offices",285189.4,CREATIVENGINE,"{""debut_year"": 2024, ""distinct_offices"": 25, ""sample_offices"": ""Jamaal Bowman, Tony C\u00e1rdenas, Valerie P. Foushee, Maxwell Frost, Sara Jacobs""}"
G,New expensive vendor,MEDIUM,,,,,,,"IHEARTMEDIA debuted 2024, paid $282,000 by 10 offices",281999.66,IHEARTMEDIA,"{""debut_year"": 2024, ""distinct_offices"": 10, ""sample_offices"": ""J. Luis Correa, Sydney Kamlager-Dove, Blake D. Moore, Darren Soto, Gabe Vasquez""}"
G,New expensive vendor,MEDIUM,,,,,,,"CISION US INC debuted 2024, paid $279,682 by 36 offices",279682.27,CISION US INC,"{""debut_year"": 2024, ""distinct_offices"": 36, ""sample_offices"": ""Sheila Cherfilus-McCormick, Danny K. Davis, Suzan K. DelBene, Ro Khanna, Frederica S. Wilson""}"
G,New expensive vendor,MEDIUM,,,,,,,"PATRIOT CONTACT INC debuted 2024, paid $276,163 by 9 offices",276162.9,PATRIOT CONTACT INC,"{""debut_year"": 2024, ""distinct_offices"": 9, ""sample_offices"": ""Vicente Gonzalez, Mike Levin, Jimmy Panetta, Raul Ruiz, Linda T. S\u00e1nchez""}"
G,New expensive vendor,MEDIUM,,,,,,,"PROCOMM VOICE & DATA SOLUTIONS INC debuted 2024, paid $270,770 by 48 offices",270770.36,PROCOMM VOICE & DATA SOLUTIONS INC,"{""debut_year"": 2024, ""distinct_offices"": 48, ""sample_offices"": ""Jodey C. Arrington, Donald S. Beyer, Jr., Gus M. Bilirakis, Sanford D. Bishop, Jr., Larry Bucshon""}"
G,New expensive vendor,MEDIUM,,,,,,,"COEFFICIENT debuted 2024, paid $255,372 by 11 offices",255372.4,COEFFICIENT,"{""debut_year"": 2024, ""distinct_offices"": 11, ""sample_offices"": ""John Joyce, Laurel M. Lee, Barry Loudermilk, Charles J. \""Chuck\"" Fleischmann, Nicholas A. Langworthy""}"
G,New expensive vendor,MEDIUM,,,,,,,"JOHNSON CONTROLS SECURITY LLC debuted 2024, paid $250,698 by 60 offices",250698.16,JOHNSON CONTROLS SECURITY LLC,"{""debut_year"": 2024, ""distinct_offices"": 60, ""sample_offices"": ""Brendan F. Boyle, Greg Casar, Tom Cole, Jason Crow, Warren Davidson""}"
G,New expensive vendor,MEDIUM,,,,,,,"COMCAST debuted 2024, paid $249,404 by 88 offices",249404.35,COMCAST,"{""debut_year"": 2024, ""distinct_offices"": 88, ""sample_offices"": ""Rick W. Allen, Jake Auchincloss, James R. Baird, Jim Banks, Earl Blumenauer""}"
G,New expensive vendor,MEDIUM,,,,,,,"AT&T CORP debuted 2024, paid $248,050 by 35 offices",248049.82,AT&T CORP,"{""debut_year"": 2024, ""distinct_offices"": 35, ""sample_offices"": ""Mark E. Amodei, Jodey C. Arrington, Sean Casten, Judy Chu, Emanuel Cleaver""}"
G,New expensive vendor,MEDIUM,,,,,,,"CONEXION PUBLIC ENGAGEMENT LLC debuted 2025, paid $245,084 by 3 offices",245084.16999999998,CONEXION PUBLIC ENGAGEMENT LLC,"{""debut_year"": 2025, ""distinct_offices"": 3, ""sample_offices"": ""J. Luis Correa, Robert Menendez, Gabe Vasquez""}"
G,New expensive vendor,MEDIUM,,,,,,,"BALLARD SPAHR LLP debuted 2024, paid $231,456 by 42 offices",231455.75,BALLARD SPAHR LLP,"{""debut_year"": 2024, ""distinct_offices"": 42, ""sample_offices"": ""Brian Babin, Tony C\u00e1rdenas, Matt Cartwright, Lori Chavez-DeRemer, Steve Cohen""}"
G,New expensive vendor,MEDIUM,,,,,,,"TDM COMMUNICATIONS debuted 2024, paid $230,068 by 6 offices",230068.02,TDM COMMUNICATIONS,"{""debut_year"": 2024, ""distinct_offices"": 6, ""sample_offices"": ""Steven Horsford, Jeff Jackson, Mary Sattler Peltola, Scott H. Peters, Susie Lee""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITI PCARD-VZWRLSS APOCC VISB debuted 2024, paid $225,625 by 25 offices",225624.52,CITI PCARD-VZWRLSS APOCC VISB,"{""debut_year"": 2024, ""distinct_offices"": 25, ""sample_offices"": ""Gabe Amo, Cori Bush, Katherine M. Clark, Angie Craig, John R. Curtis""}"
G,New expensive vendor,MEDIUM,,,,,,,"CREATIVE DIRECT LLC debuted 2024, paid $216,455 by 7 offices",216455.26,CREATIVE DIRECT LLC,"{""debut_year"": 2024, ""distinct_offices"": 7, ""sample_offices"": ""Rick W. Allen, Pat Fallon, Ann Wagner, Joe Wilson, Craig A. Goldman""}"
G,New expensive vendor,MEDIUM,,,,,,,"CONSTITUENT COMMUNICATION SERVICES LLC debuted 2024, paid $216,354 by 4 offices",216354.41,CONSTITUENT COMMUNICATION SERVICES LLC,"{""debut_year"": 2024, ""distinct_offices"": 4, ""sample_offices"": ""Salud O. Carbajal, Bill Foster, Mike Quigley, Dina Titus""}"
G,New expensive vendor,MEDIUM,,,,,,,"DICKINSON WRIGHT PLLC debuted 2024, paid $212,920 by 14 offices",212920.0,DICKINSON WRIGHT PLLC,"{""debut_year"": 2024, ""distinct_offices"": 14, ""sample_offices"": ""Cliff Bentz, John James, Mike Johnson, David Kustoff, Carol D. Miller""}"
G,New expensive vendor,MEDIUM,,,,,,,"CHARTER COMMUNICATIONS debuted 2024, paid $212,076 by 66 offices",212075.53,CHARTER COMMUNICATIONS,"{""debut_year"": 2024, ""distinct_offices"": 66, ""sample_offices"": ""Jack Bergman, Gus M. Bilirakis, Dan Bishop, Shontel M. Brown, Larry Bucshon""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIZEN DIALOG LLC debuted 2024, paid $206,875 by 6 offices",206874.91,CITIZEN DIALOG LLC,"{""debut_year"": 2024, ""distinct_offices"": 6, ""sample_offices"": ""Alexander X. Mooney, Adrian Smith, Victoria Spartz, August Pfluger, Daniel Meuser""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -SPECTRUM debuted 2024, paid $204,404 by 69 offices",204404.42,CITIBANK -SPECTRUM,"{""debut_year"": 2024, ""distinct_offices"": 69, ""sample_offices"": ""Brian Babin, Troy Balderson, Andy Barr, Joyce Beatty, Cliff Bentz""}"
G,New expensive vendor,MEDIUM,,,,,,,"STONES' PHONES debuted 2024, paid $202,000 by 3 offices",202000.43,STONES' PHONES,"{""debut_year"": 2024, ""distinct_offices"": 3, ""sample_offices"": ""Hakeem S. Jeffries, Alma S. Adams, Nancy Pelosi""}"
G,New expensive vendor,MEDIUM,,,,,,,"HOLTZMAN VOGEL PLLC debuted 2024, paid $198,922 by 15 offices",198922.19,HOLTZMAN VOGEL PLLC,"{""debut_year"": 2024, ""distinct_offices"": 15, ""sample_offices"": ""Mark Alford, James Comer, Neal P. Dunn, Thomas H. Kean, Jr., Jake LaTurner""}"
G,New expensive vendor,MEDIUM,,,,,,,"STACKADAPT INC debuted 2024, paid $196,727 by 11 offices",196727.06,STACKADAPT INC,"{""debut_year"": 2024, ""distinct_offices"": 11, ""sample_offices"": ""Pete Aguilar, Jason Crow, Josh Harder, Steven Horsford, Brittany Pettersen""}"
G,New expensive vendor,MEDIUM,,,,,,,"FISCALNOTE INC debuted 2024, paid $194,464 by 23 offices",194463.54,FISCALNOTE INC,"{""debut_year"": 2024, ""distinct_offices"": 23, ""sample_offices"": ""Donald S. Beyer, Jr., Gerald E. Connolly, Brittany Pettersen, Jack Bergman, Monica De La Cruz""}"
G,New expensive vendor,MEDIUM,,,,,,,"STEVENS KIMBERLY debuted 2024, paid $191,223 by 8 offices",191223.2,STEVENS KIMBERLY,"{""debut_year"": 2024, ""distinct_offices"": 8, ""sample_offices"": ""Jasmine Crockett, Veronica Escobar, Lois Frankel, Vicente Gonzalez, Henry C. \""Hank\"" Johnson, Jr.""}"
G,New expensive vendor,MEDIUM,,,,,,,"KAP FRANKED debuted 2024, paid $189,275 by 5 offices",189275.4,KAP FRANKED,"{""debut_year"": 2024, ""distinct_offices"": 5, ""sample_offices"": ""Mike Bost, Mariannette Miller-Meeks, Gabe Evans, Jefferson Shreve, Frank D. Lucas""}"
G,New expensive vendor,MEDIUM,,,,,,,"PUBLIC PRINTER debuted 2024, paid $186,218 by 288 offices",186217.92,PUBLIC PRINTER,"{""debut_year"": 2024, ""distinct_offices"": 288, ""sample_offices"": ""Rick W. Allen, Jack Bergman, Judy Chu, Yvette D. Clarke, Elijah Crane""}"
G,New expensive vendor,MEDIUM,,,,,,,"SWITCHBOARD PUBLIC BENEFIT CORP debuted 2024, paid $181,312 by 26 offices",181312.31,SWITCHBOARD PUBLIC BENEFIT CORP,"{""debut_year"": 2024, ""distinct_offices"": 26, ""sample_offices"": ""Angie Craig, Sharice Davids, Jes\u00fas G. \""Chuy\"" Garc\u00eda, Josh Harder, Susie Lee""}"
G,New expensive vendor,MEDIUM,,,,,,,"KINETIC SOLUTIONS LLC debuted 2024, paid $180,488 by 3 offices",180487.75,KINETIC SOLUTIONS LLC,"{""debut_year"": 2024, ""distinct_offices"": 3, ""sample_offices"": ""Randy Feenstra, Cliff Bentz, Jerry L. Carl""}"
G,New expensive vendor,MEDIUM,,,,,,,"ONMESSAGE INC debuted 2024, paid $173,626 by 3 offices",173626.03999999998,ONMESSAGE INC,"{""debut_year"": 2024, ""distinct_offices"": 3, ""sample_offices"": ""Richard Hudson, Mariannette Miller-Meeks, Jimmy Patronis""}"
G,New expensive vendor,MEDIUM,,,,,,,"PROFESSIONAL TECHNICIANS LLC debuted 2024, paid $167,400 by 11 offices",167400.0,PROFESSIONAL TECHNICIANS LLC,"{""debut_year"": 2024, ""distinct_offices"": 11, ""sample_offices"": ""Lori Chavez-DeRemer, Ted Lieu, Nancy Mace, Eleanor Holmes Norton, Terri A. Sewell""}"
G,New expensive vendor,MEDIUM,,,,,,,"MAIL MATTERS LLC debuted 2024, paid $166,505 by 7 offices",166504.54,MAIL MATTERS LLC,"{""debut_year"": 2024, ""distinct_offices"": 7, ""sample_offices"": ""Alma S. Adams, Jason Crow, Raja Krishnamoorthi, Emilia Strong Sykes, Chrissy Houlahan""}"
G,New expensive vendor,MEDIUM,,,,,,,"TELE-TOWN HALL SERVICES debuted 2024, paid $166,431 by 8 offices",166430.77,TELE-TOWN HALL SERVICES,"{""debut_year"": 2024, ""distinct_offices"": 8, ""sample_offices"": ""Danny K. Davis, H. Morgan Griffith, Katherine M. Clark, Glenn Ivey, Tom McClintock""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -B&H PHOTO 800-606-6969 debuted 2024, paid $158,841 by 56 offices",158841.16,CITIBANK -B&H PHOTO 800-606-6969,"{""debut_year"": 2024, ""distinct_offices"": 56, ""sample_offices"": ""Nikki Budzinski, Sheila Cherfilus-McCormick, Dan Crenshaw, Anthony D\u2019Esposito, John Garamendi""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -ADOBE ADOBE debuted 2024, paid $156,699 by 171 offices",156699.17,CITIBANK -ADOBE ADOBE,"{""debut_year"": 2024, ""distinct_offices"": 171, ""sample_offices"": ""Pete Aguilar, Mark Alford, Kelly Armstrong, Brian Babin, Don Bacon""}"
G,New expensive vendor,MEDIUM,,,,,,,"CONSTITUENT CONTACT SERVICES LLC debuted 2024, paid $152,191 by 4 offices",152190.59,CONSTITUENT CONTACT SERVICES LLC,"{""debut_year"": 2024, ""distinct_offices"": 4, ""sample_offices"": ""Elijah Crane, Zachary Nunn, Charles J. \""Chuck\"" Fleischmann, Ryan K. Zinke""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -ATT BILL PAYMENT debuted 2024, paid $151,312 by 44 offices",151312.44,CITIBANK -ATT BILL PAYMENT,"{""debut_year"": 2024, ""distinct_offices"": 44, ""sample_offices"": ""Andy Barr, Joyce Beatty, Shontel M. Brown, Troy A. Carter, Greg Casar""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -APPLE.COM/US debuted 2024, paid $144,324 by 68 offices",144324.02,CITIBANK -APPLE.COM/US,"{""debut_year"": 2024, ""distinct_offices"": 68, ""sample_offices"": ""Andy Barr, Lauren Boebert, Sheila Cherfilus-McCormick, Mario Diaz-Balart, Maxwell Frost""}"
G,New expensive vendor,MEDIUM,,,,,,,"LEX POLITICA PLLC debuted 2025, paid $143,619 by 12 offices",143618.75,LEX POLITICA PLLC,"{""debut_year"": 2025, ""distinct_offices"": 12, ""sample_offices"": ""Elijah Crane, Neal P. Dunn, Chuck Edwards, Thomas H. Kean, Jr., Ralph Norman""}"
G,New expensive vendor,MEDIUM,,,,,,,"AT&T MOBILITY II LLC debuted 2024, paid $141,801 by 42 offices",141801.43,AT&T MOBILITY II LLC,"{""debut_year"": 2024, ""distinct_offices"": 42, ""sample_offices"": ""Mark Alford, Jodey C. Arrington, James R. Baird, Joyce Beatty, Jack Bergman""}"
G,New expensive vendor,MEDIUM,,,,,,,"DELIVER STRATEGIES LLC debuted 2024, paid $137,313 by 4 offices",137313.26,DELIVER STRATEGIES LLC,"{""debut_year"": 2024, ""distinct_offices"": 4, ""sample_offices"": ""Christopher R. Deluzio, Lori Trahan, Emilia Strong Sykes, Derek Tran""}"
G,New expensive vendor,MEDIUM,,,,,,,"ACCURATE WORD debuted 2024, paid $128,624 by 209 offices",128623.7,ACCURATE WORD,"{""debut_year"": 2024, ""distinct_offices"": 209, ""sample_offices"": ""Alma S. Adams, Rick W. Allen, Mark E. Amodei, Kelly Armstrong, Jodey C. Arrington""}"
G,New expensive vendor,MEDIUM,,,,,,,"CAPITOL IDEA TECHNOLOGY INC debuted 2024, paid $122,100 by 9 offices",122100.0,CAPITOL IDEA TECHNOLOGY INC,"{""debut_year"": 2024, ""distinct_offices"": 9, ""sample_offices"": ""Gerald E. Connolly, Dusty Johnson, Jake LaTurner, Marcus J. Molinaro, C. A. Dutch Ruppersberger""}"
G,New expensive vendor,MEDIUM,,,,,,,"CONTROL POINT GROUP LLC debuted 2024, paid $118,596 by 4 offices",118596.35,CONTROL POINT GROUP LLC,"{""debut_year"": 2024, ""distinct_offices"": 4, ""sample_offices"": ""Joe Neguse, Brendan F. Boyle, Robin L. Kelly, Thomas R. Suozzi""}"
G,New expensive vendor,MEDIUM,,,,,,,"MARTIN & BLAINE THE DIFFERENTIATORS LLC debuted 2024, paid $116,427 by 3 offices",116427.48,MARTIN & BLAINE THE DIFFERENTIATORS LLC,"{""debut_year"": 2024, ""distinct_offices"": 3, ""sample_offices"": ""Chuck Edwards, Brad Knott, Addison P. McDowell""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -VERIZONWRLSS RTCCR VB debuted 2024, paid $114,563 by 34 offices",114562.79,CITIBANK -VERIZONWRLSS RTCCR VB,"{""debut_year"": 2024, ""distinct_offices"": 34, ""sample_offices"": ""Cliff Bentz, Shontel M. Brown, Salud O. Carbajal, Steve Cohen, Warren Davidson""}"
G,New expensive vendor,MEDIUM,,,,,,,"BLOOMBERG FINANCE LP debuted 2024, paid $111,636 by 11 offices",111635.51,BLOOMBERG FINANCE LP,"{""debut_year"": 2024, ""distinct_offices"": 11, ""sample_offices"": ""Warren Davidson, Joyce Beatty, Sanford D. Bishop, Jr., Troy A. Carter, Vicente Gonzalez""}"
G,New expensive vendor,MEDIUM,,,,,,,"STRATEGIC IMPACT LLC debuted 2025, paid $111,600 by 4 offices",111600.46,STRATEGIC IMPACT LLC,"{""debut_year"": 2025, ""distinct_offices"": 4, ""sample_offices"": ""David Rouzer, Jeff Hurd, Julia Letlow, Scott Franklin""}"
G,New expensive vendor,MEDIUM,,,,,,,"CITIBANK -COMCAST / XFINITY debuted 2025, paid $111,007 by 57 offices",111007.4,CITIBANK -COMCAST / XFINITY,"{""debut_year"": 2025, ""distinct_offices"": 57, ""sample_offices"": ""Brendan F. Boyle, Tim Burchett, Steve Cohen, Mark DeSaulnier, Mike Ezell""}"
G,New expensive vendor,MEDIUM,,,,,,,"GRABIEN INC debuted 2024, paid $110,640 by 14 offices",110640.0,GRABIEN INC,"{""debut_year"": 2024, ""distinct_offices"": 14, ""sample_offices"": ""Mark Alford, Andy Barr, Eric Burlison, Mike Flood, Robert Garcia""}"
G,New expensive vendor,MEDIUM,,,,,,,"DELL USA LP debuted 2024, paid $110,582 by 9 offices",110581.79000000001,DELL USA LP,"{""debut_year"": 2024, ""distinct_offices"": 9, ""sample_offices"": ""J. Luis Correa, Jes\u00fas G. \""Chuy\"" Garc\u00eda, Kevin Hern, John Joyce, Morgan Luttrell""}"
G,New expensive vendor,MEDIUM,,,,,,,"STERLING COMPUTERS CORPORATION debuted 2024, paid $107,267 by 23 offices",107267.18,STERLING COMPUTERS CORPORATION,"{""debut_year"": 2024, ""distinct_offices"": 23, ""sample_offices"": ""Jim Costa, Brad Finstad, H. Morgan Griffith, Steve Womack, Stephanie I. Bice""}"
G,New expensive vendor,MEDIUM,,,,,,,"SKDKNICKERBOCKER LLC debuted 2025, paid $107,192 by 3 offices",107191.78,SKDKNICKERBOCKER LLC,"{""debut_year"": 2025, ""distinct_offices"": 3, ""sample_offices"": ""Debbie Dingell, Maxwell Frost, April McClain Delaney""}"
H,Large single transaction,HIGH,G000583,Josh Gottheimer,D,NJ,,2025Q2,"$250,806.00 in PRINTING AND REPRODUCTION (z=19.3, category median $35,000.00)",250806.0,PINPOINT DIGITAL LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 19.32, ""category_median"": 35000.0, ""transaction_date"": ""2025-05-13"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,M001229,LaMonica McIver,D,NJ,,2025Q1,"$150,000.00 in SUPPLIES AND MATERIALS (z=17.9, category median $31,873.66)",150000.0,THE AEJ GROUP LLC,"{""category"": ""SUPPLIES AND MATERIALS"", ""z_score"": 17.88, ""category_median"": 31873.66, ""transaction_date"": ""2025-01-09"", ""description_field"": ""OFFICE SUPPLIES (OUTSIDE)""}"
H,Large single transaction,HIGH,G000583,Josh Gottheimer,D,NJ,,2024Q4,"$180,225.92 in PRINTING AND REPRODUCTION (z=13.0, category median $35,000.00)",180225.92,PINPOINT DIGITAL LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 13.0, ""category_median"": 35000.0, ""transaction_date"": ""2024-12-31"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,D000633,John S. Duarte,R,CA,,2024Q4,"$167,955.00 in PRINTING AND REPRODUCTION (z=11.9, category median $35,000.00)",167955.0,CAPITOL FRANKING GROUP LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 11.9, ""category_median"": 35000.0, ""transaction_date"": ""2024-10-09"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,G000593,Carlos A. Gimenez,R,FL,,2025Q4,"$165,003.00 in PRINTING AND REPRODUCTION (z=11.6, category median $35,000.00)",165003.0,FRONT PORCH STRATEGIES,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 11.64, ""category_median"": 35000.0, ""transaction_date"": ""2025-12-30"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,D000032,Byron Donalds,R,FL,,2025Q1,"$100,000.00 in SUPPLIES AND MATERIALS (z=10.3, category median $31,873.66)",100000.0,PRESSTIGE PRINTING,"{""category"": ""SUPPLIES AND MATERIALS"", ""z_score"": 10.31, ""category_median"": 31873.66, ""transaction_date"": ""2025-01-15"", ""description_field"": ""OFFICE SUPPLIES (OUTSIDE)""}"
H,Large single transaction,HIGH,L000590,Susie Lee,D,NV,,2024Q4,"$138,466.00 in PRINTING AND REPRODUCTION (z=9.3, category median $35,000.00)",138466.0,PUBLIC INTEREST COMMUNICATIONS LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 9.26, ""category_median"": 35000.0, ""transaction_date"": ""2024-12-12"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,D000032,Byron Donalds,R,FL,,2025Q3,"$123,831.90 in FRANKED MAIL (z=8.4, category median $35,233.32)",123831.9,UNITED STATES POSTAL SERVICE,"{""category"": ""FRANKED MAIL"", ""z_score"": 8.39, ""category_median"": 35233.32, ""transaction_date"": ""2025-07-28"", ""description_field"": ""FRANKED MAIL""}"
H,Large single transaction,HIGH,F000471,Scott Fitzgerald,R,WI,,2025Q1,"$85,500.00 in SUPPLIES AND MATERIALS (z=8.1, category median $31,873.66)",85500.0,THE FRANKING GROUP,"{""category"": ""SUPPLIES AND MATERIALS"", ""z_score"": 8.12, ""category_median"": 31873.66, ""transaction_date"": ""2025-01-09"", ""description_field"": ""OFFICE SUPPLIES (OUTSIDE)""}"
H,Large single transaction,HIGH,T000474,Norma J. Torres,D,CA,,2025Q1,"$124,983.53 in PRINTING AND REPRODUCTION (z=8.1, category median $35,000.00)",124983.53,JACOBSON & ZILBER STRATEGIES,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 8.06, ""category_median"": 35000.0, ""transaction_date"": ""2025-01-09"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,M000687,Kweisi Mfume,D,MD,,2025Q1,"$117,963.60 in PRINTING AND REPRODUCTION (z=7.4, category median $35,000.00)",117963.6,THE PIVOT GROUP INC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 7.43, ""category_median"": 35000.0, ""transaction_date"": ""2025-01-21"", ""description_field"": ""FRANKABLE PRINTING & REPROD""}"
H,Large single transaction,HIGH,P000034,"Frank Pallone, Jr.",D,NJ,,2024Q4,"$112,665.40 in FRANKED MAIL (z=7.3, category median $35,233.32)",112665.4,UNITED STATES POSTAL SERVICE,"{""category"": ""FRANKED MAIL"", ""z_score"": 7.34, ""category_median"": 35233.32, ""transaction_date"": ""2024-10-24"", ""description_field"": ""FRANKED MAIL""}"
H,Large single transaction,HIGH,M001237,Kristen McDonald Rivet,D,MI,,2025Q4,"$110,082.88 in PRINTING AND REPRODUCTION (z=6.7, category median $35,000.00)",110082.88,OLD TOWN MEDIA LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 6.72, ""category_median"": 35000.0, ""transaction_date"": ""2025-11-24"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,M001237,Kristen McDonald Rivet,D,MI,,2025Q4,"$110,082.00 in PRINTING AND REPRODUCTION (z=6.7, category median $35,000.00)",110082.0,OLD TOWN MEDIA LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 6.72, ""category_median"": 35000.0, ""transaction_date"": ""2025-12-05"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,A000380,Gabe Amo,D,RI,,2025Q1,"$109,057.53 in PRINTING AND REPRODUCTION (z=6.6, category median $35,000.00)",109057.53,US CAPITOL HISTORICAL SOCIETY,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 6.63, ""category_median"": 35000.0, ""transaction_date"": ""2025-03-13"", ""description_field"": ""FRANKABLE PRINTING & REPROD""}"
H,Large single transaction,HIGH,T000468,Dina Titus,D,NV,,2025Q4,"$102,334.71 in PRINTING AND REPRODUCTION (z=6.0, category median $35,000.00)",102334.71,THE STRATEGY DIVISION LLC,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 6.03, ""category_median"": 35000.0, ""transaction_date"": ""2025-12-12"", ""description_field"": ""ADVERTISEMENTS""}"
H,Large single transaction,HIGH,L000598,Nick LaLota,R,NY,,2025Q2,"$100,000.00 in PRINTING AND REPRODUCTION (z=5.8, category median $35,000.00)",100000.0,RED EAGLE MEDIA GROUP,"{""category"": ""PRINTING AND REPRODUCTION"", ""z_score"": 5.82, ""category_median"": 35000.0, ""transaction_date"": ""2025-04-14"", ""description_field"": ""ADVERTISEMENTS""}"
